Array Size,CPU (s),Na‹ve (s),Work Efficient (s),Shared Memory (s),Thrust (s)
61,0.0002,0.580608,0.771072,0.787456,0.744448
125,0.0001,0.596992,0.856064,0.846848,0.753664
253,0.0001,0.474112,0.804864,0.817152,0.780288
509,0.0004,0.615424,0.816128,0.753664,0.743424
1021,0.0004,0.627712,1.11514,0.847872,0.796672
2045,0.0009,0.6912,0.873472,0.78848,0.724992
4093,0.0016,0.559104,0.933888,0.83456,0.761856
8189,0.0032,0.636928,0.976896,0.841728,0.83968
16381,0.0067,0.758784,1.09056,0.963584,1.03834
32765,0.0171,1.15507,1.24518,1.18272,1.11309
65533,0.0371,1.35066,1.75104,1.59642,1.61075
131069,0.5854,2.37158,2.78016,2.72691,3.39046
262141,1.201,4.28646,4.25677,4.3991,4.89165
524285,2.3541,7.74451,7.51411,7.89504,8.56166
1048573,4.4371,14.8961,15.0313,14.4916,14.6596
2097149,9.3386,29.4717,28.5696,27.862,27.8559
4194301,18.5089,57.598,56.8156,53.6146,53.6627
8388605,39.6058,113.566,109.519,106.017,106.406
16777213,72.1384,230.657,221.729,211.458,208.952
33554429,148.544,461.841,433.121,425.287,421.319
67108861,308.089,930.211,893.339,851.273,843.586
13,0.0001,0.72704,0.887808,0.868352,0.946176
29,0.0003,0.493568,0.876544,0.889856,0.854016
61,0.0001,0.717824,0.78336,0.7424,0.806912
125,0.0002,0.5376,0.786432,0.812032,1.08339
253,0.0002,0.513024,0.77312,0.786432,0.709632
509,0.0002,0.666624,0.746496,0.720896,0.760832
1021,0.0004,0.550912,1.05165,0.800768,0.772096
2045,0.0009,0.58368,0.859136,0.764928,0.769024
4093,0.0157,0.590848,0.864256,0.802816,0.801792
8189,0.0031,0.657408,0.970752,0.845824,0.82944
16381,0.0066,0.91648,1.0281,1.19603,0.933888
32765,0.0159,1.06803,1.20832,1.08646,1.10899
65533,0.0944,1.44486,1.72339,1.53395,1.55238
131069,0.5863,2.39104,2.47501,2.67469,3.1959
262141,1.1987,4.26291,4.096,4.70733,4.92851
524285,2.3418,7.90323,7.41376,7.66464,8.07936
1048573,4.7747,15.2136,14.3247,14.8859,14.8767
2097149,9.7421,28.9751,28.7386,27.0664,27.3316
4194301,18.0347,57.2303,55.8182,53.1937,53.7917
8388605,36.2298,113.199,110.291,106.318,105.069
16777213,71.5764,224.713,218.029,212.228,209.653
33554429,148.534,460.772,443.327,423.589,420.413
67108861,291.081,931.974,878.444,849.323,843.08
13,0.0001,0.546816,0.905216,1.38138,0.898048
29,0.0001,0.590848,0.728064,0.78848,0.830464
61,0.0135,0.502784,0.812032,0.714752,0.656384
125,0.0001,0.626688,0.71168,0.710656,0.656384
253,0.0001,0.509952,0.784384,1.00966,0.755712
509,0.0003,0.541696,0.813056,0.753664,0.731136
1021,0.0004,0.567296,0.797696,1.19398,0.771072
2045,0.0012,0.581632,0.918528,0.800768,0.831488
4093,0.0016,0.78336,0.912384,1.01786,0.65024
8189,0.0033,0.61952,0.950272,0.8704,0.796672
16381,0.0067,0.75264,1.08032,1.32403,0.927744
32765,0.0154,0.975872,1.30765,1.34861,1.14483
65533,0.0372,1.45203,1.73466,1.8985,1.68653
131069,0.729,2.26202,2.83546,2.59174,3.16723
262141,1.236,4.59571,4.25472,4.61517,4.94899
524285,2.3541,7.71584,7.49363,7.89197,8.19507
1048573,4.6844,14.6749,14.7784,14.6207,14.6258
2097149,9.7215,29.0488,28.4549,28.0166,28.544
4194301,19.2908,57.5867,56.2575,53.6054,54.0754
8388605,38.558,113.486,110.504,107.556,105.26
16777213,80.2491,230.087,222.63,210.9,209.385
33554429,144.782,461.591,431.764,423.64,424.816
67108861,293.889,931.851,886.898,852.086,840.676
13,0.0001,0.605184,0.720896,0.784384,0.713728
29,0.0001,0.497664,0.770048,0.65024,0.648192
61,0.0001,0.57856,0.613376,0.60416,0.559104
125,0.0001,0.48128,0.75776,0.918528,0.565248
253,0.0002,0.490496,0.731136,0.95232,0.702464
509,0.0002,0.525312,0.90624,0.857088,0.736256
1021,0.0004,0.681984,0.891904,0.70144,0.843776
2045,0.0018,0.694272,0.84992,0.750592,0.724992
4093,0.0017,0.843776,0.884736,0.930816,0.881664
8189,0.0032,0.611328,0.990208,0.961536,0.861184
16381,0.0065,0.753664,1.07213,0.98304,0.932864
32765,0.0151,1.03117,1.5063,1.408,1.14995
65533,0.0363,1.46125,2.05517,1.49914,1.73568
131069,0.5844,2.23437,2.48832,3.24198,3.13242
262141,1.1694,4.66227,4.28032,4.49126,5.38624
524285,2.3527,8.01075,7.64621,8.3712,8.98765
1048573,4.4724,16.4076,14.6156,14.9473,14.7855
2097149,9.3486,29.1635,29.5608,27.2599,27.5855
4194301,20.3463,57.9318,55.3769,54.2341,55.2366
8388605,36.1112,115.506,110.538,105.839,107.171
16777213,75.1612,228.209,214.648,210.527,210.387
33554429,147.738,461.287,441.921,423.676,419.732
67108861,298.65,930.514,880.889,849.331,842.035
13,0.0001,0.492544,0.7936,0.832512,0.795648
29,0.0001,0.484352,1.07315,0.8448,0.765952
61,0.0001,0.565248,0.843776,0.754688,0.763904
125,0.0001,0.529408,0.695296,0.780288,0.736256
253,0.0001,0.47104,0.785408,0.774144,0.67584
509,0.0005,0.618496,0.826368,0.785408,0.677888
1021,0.0004,0.559104,0.797696,0.784384,1.14688
2045,0.0008,0.671744,0.836608,0.805888,0.779264
4093,0.0016,0.594944,0.755712,0.817152,0.913408
8189,0.0033,0.707584,1.04755,0.857088,0.84992
16381,0.0066,0.774144,1.45408,0.955392,1.05165
32765,0.0157,0.976896,1.18067,1.13152,1.51654
65533,0.0383,1.44794,1.66502,1.4633,1.42541
131069,0.5828,2.79654,2.43917,2.91123,3.01261
262141,1.1842,4.46566,4.02842,4.56294,4.92134
524285,2.4861,8.31283,7.50285,7.60422,9.01427
1048573,4.7651,15.1409,14.9002,14.4855,15.2955
2097149,10.1952,29.0662,28.3126,27.3111,28.3525
4194301,18.3179,57.8621,56.3487,54.5618,52.8978
8388605,35.8175,113.9,110.595,105.701,105.79
16777213,72.336,227.205,222.494,210.235,209.588
33554429,155.647,461.251,433.995,423.246,420.374
67108861,290.303,925.665,889.311,846.935,844.282
13,0.0001,0.613376,0.78848,0.709632,0.67584
29,0.0001,0.603136,0.741376,0.832512,0.613376
61,0.0001,0.580608,0.584704,0.746496,0.567296
125,0.0001,0.499712,0.782336,0.792576,0.771072
253,0.0002,0.51712,0.786432,0.804864,0.746496
509,0.0002,0.548864,0.822272,0.75776,0.671744
1021,0.0005,0.606208,0.755712,0.777216,0.76288
2045,0.0008,0.618496,0.899072,0.990208,0.804864
4093,0.0016,1.02195,0.830464,0.785408,0.779264
8189,0.0031,0.944128,0.960512,0.910336,0.882688
16381,0.0064,0.939008,1.0455,1.00147,1.08134
32765,0.0154,1.04346,1.21242,1.17555,1.50221
65533,0.0371,1.53395,1.60358,1.52269,1.92102
131069,0.5831,2.40538,2.70541,2.67674,3.20307
262141,1.7021,4.44314,4.02022,4.44723,5.25824
524285,2.9607,7.92474,7.58272,7.73018,9.38598
1048573,4.8531,15.3754,15.0897,14.5961,14.3677
2097149,9.6309,30.337,28.7242,27.6623,27.6234
4194301,18.8584,56.5361,55.6421,54.2597,53.9146
8388605,36.4887,113.781,110.431,105.217,106.473
16777213,78.4624,228.768,215.533,211.797,212.723
33554429,149.304,462.147,442.348,424.373,420.846
67108861,302.975,926.898,880.501,847.683,845.991
13,0.0001,0.75776,0.858112,1.16838,0.694272
29,0.0001,0.480256,0.86016,0.703488,0.663552
61,0.0001,0.526336,0.63488,0.758784,0.775168
125,0.0001,0.75264,0.817152,0.817152,0.760832
253,0.0001,0.62976,0.81408,0.74752,0.970752
509,0.0003,0.672768,0.871424,0.746496,0.726016
1021,0.0005,0.648192,0.796672,1.17965,0.678912
2045,0.0009,0.804864,0.896,0.781312,0.811008
4093,0.0016,0.9472,0.887808,0.836608,0.918528
8189,0.0031,0.621568,1.07008,0.887808,0.884736
16381,0.0068,0.769024,2.14221,1.00557,0.976896
32765,0.0156,0.989184,1.29536,1.15405,1.12742
65533,0.0357,1.45818,2.01318,1.52064,1.68243
131069,0.5993,2.54669,3.30342,2.6583,3.13651
262141,1.1747,4.28032,4.87117,4.68787,4.91418
524285,2.3524,8.0384,7.44243,7.88787,8.00051
1048573,4.6837,15.0518,14.9985,14.4691,15.3139
2097149,9.4821,29.1932,28.6904,27.2394,29.0591
4194301,20.8261,56.7542,56.7316,54.654,53.4508
8388605,41.1921,114.476,110.552,105.175,105.836
16777213,74.7777,230.715,220.395,210.221,210.614
33554429,147.754,460.151,432.185,424.374,421.189
67108861,295.741,929.467,889.246,850.18,846.448
13,0,0.617472,0.813056,0.781312,1.14586
29,0.0001,0.48128,1.6087,0.78336,0.77824
61,0.0001,0.489472,0.997376,0.790528,0.71168
125,0.0001,0.51712,0.8448,0.70656,0.69632
253,0.0001,0.4864,0.820224,0.787456,0.751616
509,0.0003,0.497664,0.761856,0.823296,0.683008
1021,0.0004,0.515072,0.710656,0.792576,0.66048
2045,0.0009,0.82432,0.8704,0.782336,0.909312
4093,0.0016,0.702464,0.871424,0.861184,0.79872
8189,0.0033,0.618496,0.941056,0.835584,0.872448
16381,0.0065,0.751616,1.08851,1.45408,0.974848
32765,0.0159,1.04858,1.2503,1.44896,1.10694
65533,0.0376,1.41619,1.7408,1.49709,1.51757
131069,0.5838,2.4791,2.41869,2.83546,3.10989
262141,1.287,4.44518,4.0233,4.45331,4.87014
524285,2.3411,7.76499,7.63699,7.91962,8.3159
1048573,5.45,14.8675,14.7067,14.3503,15.3375
2097149,10.0695,28.0392,28.4948,27.4278,29.0355
4194301,20.9508,57.2611,56.2381,54.7686,54.4942
8388605,36.2498,113.502,109.942,105.105,105.635
16777213,71.7629,227.753,216.605,212.103,209.91
33554429,147.93,463.653,439.56,424.476,421.23
67108861,298.341,931.74,875.72,851.184,842.541
13,0.0001,0.786432,0.854016,0.739328,0.836608
29,0.0001,0.556032,0.687104,0.717824,0.80384
61,0.0001,0.55296,0.678912,0.754688,0.750592
125,0.0001,0.521216,0.75776,0.697344,0.643072
253,0.0002,0.52224,0.786432,2.39411,0.804864
509,0.0003,0.489472,0.771072,0.714752,0.827392
1021,0.0004,0.695296,0.789504,0.831488,0.7424
2045,0.0008,0.60416,0.864256,0.72704,0.8192
4093,0.0017,0.765952,0.862208,0.794624,0.811008
8189,0.0032,0.772096,0.966656,0.847872,0.7936
16381,0.0066,0.956416,1.00966,0.879616,0.914432
32765,0.0157,1.0711,1.24314,1.3568,1.07315
65533,0.0381,1.58925,1.66912,1.536,1.49504
131069,0.6014,2.28864,3.00544,2.59072,3.34643
262141,1.1683,4.28134,4.41549,4.48717,4.84762
524285,2.3418,7.7353,7.82029,8.05786,8.13875
1048573,4.9364,14.6606,14.7569,14.4783,14.2469
2097149,9.445,30.1732,29.2669,26.7305,27.862
4194301,18.1255,57.7987,56.6743,52.951,53.5429
8388605,35.9297,112.744,110.682,105.742,106.124
16777213,81.5121,228.995,220.972,210.861,209.392
33554429,149.616,462.95,434.005,422.829,420.48
67108861,300.974,928.804,892.998,851.679,841.922
13,0.0001,0.724992,0.858112,0.93184,0.902144
29,0.0003,0.657408,0.846848,0.877568,0.958464
61,0.0004,0.50688,0.809984,0.771072,0.7424
125,0.0001,0.715776,0.719872,0.736256,0.70144
253,0.0001,0.677888,0.768,0.69632,1.01581
509,0.0004,0.654336,0.76288,0.804864,0.756736
1021,0.0004,0.618496,0.787456,0.703488,0.724992
2045,0.0008,0.543744,0.910336,0.77312,0.80896
4093,0.0016,0.560128,0.940032,0.799744,0.755712
8189,0.0056,0.612352,0.91136,0.994304,0.813056
16381,0.0283,0.746496,1.08134,1.00147,0.979968
32765,0.0151,1.0281,1.42336,1.12845,1.1479
65533,0.0529,1.4633,2.2231,1.33837,1.29024
131069,0.5842,2.29888,2.53542,2.70541,3.13446
262141,1.1742,4.25677,4.46874,4.61722,4.92134
524285,2.3562,7.68102,7.41581,7.74554,7.99539
1048573,4.6428,15.23,14.292,14.4241,15.4122
2097149,9.6454,29.822,29.2465,27.8917,28.1149
4194301,20.2356,57.3972,56.1879,53.675,53.3391
8388605,37.2712,113.195,109.654,106.362,106.385
16777213,79.8008,229.775,219.009,210.235,212.245
33554429,146.262,461.073,440.389,423.256,420.022
67108861,295.211,927.636,878.867,851.744,841.994
13,0.0002,0.555008,0.744448,0.743424,0.764928
29,0.0001,0.550912,0.641024,0.722944,0.748544
61,0.0003,0.505856,0.8704,0.690176,0.713728
125,0.0001,0.504832,0.611328,0.6144,0.564224
253,0.0002,0.507904,0.635904,0.7936,0.833536
509,0.0007,0.56832,0.806912,0.707584,0.658432
1021,0.0004,0.941056,0.755712,0.766976,0.76288
2045,0.0008,0.688128,0.809984,0.75264,0.733184
4093,0.0016,0.669696,1.39469,0.809984,0.823296
8189,0.0031,0.6144,0.997376,0.866304,0.873472
16381,0.0066,0.800768,1.34861,1.00352,0.969728
32765,0.0156,1.03424,1.46432,1.17862,1.14381
65533,0.0371,1.49094,1.90771,1.52576,1.65478
131069,0.5852,2.30502,2.44838,2.77606,3.14368
262141,1.176,4.63667,4.49126,4.67968,4.87834
524285,2.3529,7.95341,7.41478,7.63085,8.09062
1048573,4.4345,15.5576,14.805,13.9971,14.9647
2097149,9.6957,29.7216,28.7918,27.351,29.2526
4194301,21.7059,57.2713,57.8273,53.932,53.4149
8388605,36.5182,113.667,111.084,104.837,105.715
16777213,74.5887,228.229,219.927,211.734,209.811
33554429,154.622,459.409,435.006,427.95,420.452
67108861,299.172,927.395,891.772,851.699,841.786
13,0.0001,0.42496,0.771072,0.892928,1.13869
29,0.0001,0.805888,0.881664,0.934912,0.919552
61,0.0001,0.499712,0.941056,0.782336,0.86016
125,0.0002,0.498688,0.764928,0.78336,0.722944
253,0.0002,0.608256,1.06701,0.776192,0.739328
509,0.0003,0.498688,0.888832,0.799744,0.754688
1021,0.0005,0.530432,0.815104,0.795648,0.751616
2045,0.0008,0.673792,0.893952,0.823296,1.05267
4093,0.0017,0.574464,0.874496,0.693248,0.776192
8189,0.0032,0.806912,0.954368,0.842752,0.813056
16381,0.0062,0.760832,1.07725,1.02912,0.9728
32765,0.0156,1.02707,1.31174,1.06906,1.1008
65533,0.0366,1.44384,1.82784,1.55341,1.54419
131069,0.5848,2.31322,2.52621,2.71872,3.1191
262141,1.1886,4.99405,4.04378,4.77901,5.16198
524285,2.3525,7.66259,7.57453,7.76909,8.95283
1048573,4.6849,15.02,14.6094,14.0339,14.5019
2097149,9.2048,29.3868,29.1,27.1647,28.417
4194301,20.9803,58.709,54.7901,54.4123,54.6263
8388605,42.2583,113.207,108.088,105.942,106.458
16777213,76.1272,229.277,216.943,210.314,209.053
33554429,144.053,457.677,441.392,424.439,421.613
67108861,295.775,930.851,878.801,849.253,843.502
13,0.0001,0.601088,0.88064,0.99328,0.867328
29,0.0001,0.560128,0.743424,0.75776,0.859136
61,0.0001,0.493568,0.730112,0.848896,0.825344
125,0.0002,0.498688,1.13459,0.801792,0.756736
253,0.0002,0.62976,0.75776,0.78848,0.738304
509,0.0002,0.545792,0.784384,0.774144,0.679936
1021,0.0004,0.613376,0.8448,0.791552,0.735232
2045,0.0008,0.586752,1.13869,0.842752,0.781312
4093,0.0016,0.590848,0.899072,0.774144,0.772096
8189,0.0031,0.616448,0.9728,0.779264,0.754688
16381,0.0069,0.937984,1.0496,1.44486,0.943104
32765,0.0151,1.02605,1.24109,1.14381,1.11514
65533,0.0367,1.55955,1.6855,2.13299,1.67629
131069,0.583,2.34701,3.00339,2.816,3.34234
262141,1.1745,4.28032,4.79539,4.4288,4.81997
524285,2.3428,7.68717,7.66976,7.78957,8.13261
1048573,4.9663,15.615,14.805,14.0851,15.5597
2097149,9.9049,29.7697,28.8993,27.6419,28.4078
4194301,19.7203,56.9016,55.7701,54.6755,53.718
8388605,36.0055,114.891,110.413,106.143,105.683
16777213,72.3237,228.617,221.733,210.118,210.773
33554429,148.019,463.899,432.759,424.655,420.585
67108861,295.033,931.351,885.642,850.609,844.644
13,0.0002,0.70144,0.91136,0.912384,0.90112
29,0.0001,0.688128,0.82944,0.799744,0.90624
61,0.0001,0.519168,0.77312,0.9984,0.749568
125,0.0001,0.550912,0.796672,0.79872,0.966656
253,0.0002,0.510976,0.772096,0.637952,0.693248
509,0.0002,0.7424,0.799744,0.815104,0.712704
1021,0.0004,0.610304,0.804864,0.827392,1.01171
2045,0.001,0.613376,1.27283,0.815104,0.80384
4093,0.0016,0.745472,0.9472,0.835584,0.863232
8189,0.0032,0.80384,0.994304,0.900096,0.864256
16381,0.0065,0.924672,1.46944,0.96768,0.940032
32765,0.0178,1.04755,1.38138,1.32403,1.13459
65533,0.0348,1.45606,1.71008,2.05005,1.50835
131069,0.6,2.38182,2.78118,2.73613,3.25222
262141,1.1741,4.54144,4.15437,4.44723,5.59514
524285,3.0471,8.0087,8.41421,7.84179,8.36301
1048573,5.1038,14.7384,14.3053,14.0964,15.1818
2097149,8.9553,29.3724,28.5819,27.3981,28.3064
4194301,19.569,57.4044,55.6063,54.6191,54.3099
8388605,35.9909,113.624,109.575,106.581,106.238
16777213,72.0096,225.656,218.089,213.922,208.955
33554429,148.923,460.535,442.174,422.466,422.028
67108861,292.897,926.838,878.953,848.949,841.054
13,0.0001,0.672768,0.705536,0.715776,0.68096
29,0.0001,0.67072,0.925696,0.719872,0.709632
61,0.0001,0.483328,0.900096,0.744448,0.884736
125,0.0002,0.51712,0.780288,0.7168,0.692224
253,0.0001,0.508928,0.59904,0.784384,1.3568
509,0.0003,0.512,0.75776,0.76288,0.799744
1021,0.0005,0.556032,0.80896,0.811008,0.744448
2045,0.0009,0.56832,0.871424,0.774144,0.751616
4093,0.0016,0.753664,0.836608,0.907264,0.587776
8189,0.0039,0.601088,0.900096,0.886784,0.77824
16381,0.0061,0.809984,1.08134,0.877568,0.900096
32765,0.0191,0.95232,1.47968,1.26566,1.09773
65533,0.0372,1.41722,1.69472,1.52883,1.51142
131069,0.5868,2.30502,2.44429,2.59379,3.0679
262141,1.1741,4.22912,4.07552,4.75341,4.95718
524285,2.3543,7.82848,7.64826,7.66771,8.09984
1048573,4.682,15.0968,14.7108,15.0651,14.6258
2097149,9.3708,29.7738,28.0228,27.7484,28.1938
4194301,17.892,57.258,55.8039,54.0324,54.0928
8388605,35.8639,115.465,109.387,105.815,105.548
16777213,71.7159,228.972,220.914,211.602,208.996
33554429,152.033,459.55,433.237,422.659,420.261
67108861,291.575,930.346,892.903,854.147,846.336
13,0.0001,0.564224,0.792576,0.687104,0.581632
29,0,0.637952,0.602112,0.626688,0.771072
61,0.0002,0.443392,0.760832,0.613376,0.574464
125,0.0001,0.513024,0.610304,0.612352,0.562176
253,0.0002,0.48128,0.799744,1.48275,0.82944
509,0.0003,0.497664,0.78336,0.672768,0.789504
1021,0.0005,0.526336,0.843776,1.03629,0.782336
2045,0.0008,0.53248,0.8704,0.759808,0.74752
4093,0.0017,0.713728,0.989184,0.765952,0.76288
8189,0.0032,0.843776,0.948224,0.833536,0.862208
16381,0.0067,0.899072,1.03014,0.975872,0.908288
32765,0.0154,1.14381,1.27488,1.12128,1.09978
65533,0.0644,1.41312,1.70906,1.47251,1.51757
131069,0.5854,2.60608,2.46989,2.63475,2.9655
262141,1.1753,4.46157,4.04378,4.73702,4.91622
524285,2.4972,7.88173,7.50899,7.85203,8.00051
1048573,4.7122,15.2904,14.4845,14.4671,14.8204
2097149,9.6629,28.9925,28.8809,27.5456,27.4166
4194301,18.0158,57.94,56.2371,54.3785,53.4159
8388605,40.3072,113.65,110.012,104.721,105.003
16777213,79.4057,228.587,216.389,211.672,212.045
33554429,152.74,462.304,440.913,423.921,420.503
67108861,300.908,927.122,875.97,848.241,845.749
13,0.0001,0.765952,0.731136,0.731136,0.723968
29,0.0001,0.669696,0.764928,0.843776,0.791552
61,0.0001,0.822272,0.912384,0.882688,0.735232
125,0.0002,0.69632,0.811008,0.94208,0.749568
253,0.0002,0.861184,0.694272,0.713728,0.746496
509,0.0002,0.611328,0.88064,0.872448,0.661504
1021,0.0004,0.75264,0.784384,0.764928,0.6656
2045,0.0009,0.627712,0.836608,0.756736,1.15405
4093,0.0015,0.564224,0.943104,0.845824,0.83968
8189,0.0031,0.632832,1.1776,0.886784,0.8448
16381,0.0065,0.892928,1.15814,0.987136,0.95232
32765,0.016,1.15814,1.27795,1.41824,1.06189
65533,0.0516,1.47046,1.66707,1.50528,1.61382
131069,0.6022,2.2487,2.4832,2.75149,3.14163
262141,1.1694,4.43699,4.12467,4.44006,5.30125
524285,2.343,7.85613,7.72608,9.12486,8.00051
1048573,5.0876,14.5224,15.0129,14.849,14.7425
2097149,8.9557,30.5111,28.4764,28.46,27.8743
4194301,18.1628,58.3199,56.2084,53.5839,53.3012
8388605,38.9362,114.391,110.395,105.221,105.398
16777213,75.3831,229.192,221.958,210.602,210.763
33554429,147.818,460.341,435.63,424.199,421.115
67108861,292.716,930.614,891.506,854.11,842.413
13,0.0001,0.628736,0.90112,0.857088,1.27283
29,0.0001,0.668672,0.85504,0.83456,0.689152
61,0.0001,1.15507,0.811008,0.782336,0.715776
125,0.0001,0.979968,0.697344,0.751616,1.02502
253,0.0002,0.623616,0.73216,0.84992,0.758784
509,0.0002,0.539648,0.772096,0.780288,0.70656
1021,0.0004,0.649216,1.03014,0.780288,0.777216
2045,0.0008,0.763904,0.89088,0.807936,0.658432
4093,0.0016,0.570368,0.943104,1.00352,0.718848
8189,0.0031,0.898048,0.918528,0.815104,0.904192
16381,0.0066,0.748544,1.0496,0.948224,0.968704
32765,0.0157,1.12742,1.24621,1.27898,1.14278
65533,0.0382,1.61178,1.6128,1.52678,1.5104
131069,0.5829,2.26202,2.49958,2.47501,3.08838
262141,1.1696,4.55782,4.27827,4.61005,5.0135
524285,2.3424,7.69946,7.6759,8.72243,8.7511
1048573,4.835,15.1532,14.6074,15.532,15.0641
2097149,9.3501,28.6618,29.4748,27.9163,27.7197
4194301,17.8959,57.9205,56.0527,53.9085,54.1952
8388605,38.3074,113.926,109.35,106.39,105.685
16777213,72.5586,228.332,218.539,210.161,209.062
33554429,145.46,461.926,440.6,425.966,420.251
67108861,291.987,931.145,873.269,852.782,842.798
13,0.0001,0.656384,0.787456,0.907264,0.872448
29,0.0001,0.484352,0.731136,0.88064,0.88064
61,0.0003,0.669696,0.903168,0.873472,0.772096
125,0.0002,0.704512,0.857088,0.817152,0.707584
253,0.0002,0.512,0.809984,0.79872,0.728064
509,0.0002,0.782336,0.792576,0.790528,1.24621
1021,0.0004,0.52224,0.784384,0.787456,0.771072
2045,0.0008,0.73216,1.4377,0.744448,0.781312
4093,0.0017,0.760832,1.13971,0.929792,0.832512
8189,0.0033,0.617472,1.28512,0.830464,0.871424
16381,0.0201,0.919552,1.1049,0.934912,0.946176
32765,0.0157,0.95232,1.30048,1.10797,1.78176
65533,0.0373,1.36499,1.73875,1.53088,1.53498
131069,0.5831,2.27533,2.57434,2.5559,3.34848
262141,1.2026,4.34074,4.02534,4.8087,4.92851
524285,2.4427,8.07629,7.62675,7.64211,7.95238
1048573,4.767,15.019,14.8429,14.6319,14.9955
2097149,9.3683,29.9059,28.3535,27.6951,27.7535
4194301,18.9176,56.7552,56.834,54.0447,53.3668
8388605,39.0822,113.959,110.047,105.619,106.092
16777213,78.4499,229.34,220.79,211.844,210.683
33554429,146.784,460.049,433.093,423.98,422.165
67108861,292.106,924.6,894.239,851.07,841.563
13,0.0001,0.5632,0.728064,0.745472,0.72704
29,0.0001,0.45568,1.21856,0.685056,0.697344
61,0.0001,0.586752,0.74752,0.689152,0.704512
125,0.0001,0.540672,0.598016,0.602112,0.800768
253,0.0002,0.510976,0.622592,0.607232,0.740352
509,0.0003,0.608256,0.797696,0.93184,0.779264
1021,0.0004,0.883712,0.77824,0.772096,0.90112
2045,0.0008,0.569344,0.878592,0.785408,0.750592
4093,0.0017,0.667648,1.0455,0.792576,0.664576
8189,0.0031,0.620544,1.71622,0.847872,0.835584
16381,0.0065,0.797696,1.01581,0.9472,0.982016
32765,0.0164,1.03117,1.32198,1.16941,1.43872
65533,0.0376,1.53907,1.85242,1.57594,1.57184
131069,0.6184,2.30605,2.54976,2.64397,3.45907
262141,1.3537,4.16973,3.94035,4.88038,4.93773
524285,2.433,7.83155,7.60525,7.69024,8.32614
1048573,4.6835,14.6954,14.8378,13.8486,14.7087
2097149,9.5278,29.4881,29.7011,27.3756,27.9562
4194301,18.0112,58.7704,55.5182,53.5501,52.991
8388605,35.972,114.465,111.568,106.157,104.81
16777213,71.6321,229.041,217.151,210.591,207.868
33554429,147.462,462.216,443.793,423.322,419.747
67108861,300.464,930.091,877.828,848.388,844.251
13,0.0001,0.567296,0.669696,0.657408,0.57344
29,0.0001,0.479232,1.01274,0.684032,0.70144
61,0.0001,0.518144,0.980992,0.854016,0.753664
125,0.0002,0.514048,0.75264,0.674816,0.6656
253,0.0001,0.520192,0.796672,0.856064,0.719872
509,0.0002,0.495616,0.837632,0.786432,0.75776
1021,0.0004,0.700416,0.813056,0.756736,0.719872
2045,0.0008,0.85504,0.87552,0.815104,0.93184
4093,0.0016,0.562176,0.908288,0.843776,0.833536
8189,0.0031,0.618496,1.00762,0.856064,0.876544
16381,0.0062,0.743424,1.13152,0.847872,0.86016
32765,0.0174,0.95232,1.27488,1.17862,1.15098
65533,0.0383,1.45408,1.67936,1.53395,1.86982
131069,0.5858,2.31117,2.50266,2.9481,3.13446
262141,1.1729,4.46874,3.98131,4.56397,5.15379
524285,2.3424,8.22784,8.36813,8.07424,8.2432
1048573,4.6555,15.019,14.7446,14.0032,14.7128
2097149,9.4529,29.1932,28.5256,27.2353,28.032
4194301,19.0063,56.2524,54.6048,53.5296,53.0278
8388605,35.7569,114.059,110.512,106.559,105.301
16777213,71.7388,227.717,222.738,211.201,209.906
33554429,145.794,464.131,438.558,424.484,420.86
67108861,296.511,928.91,891.864,848.873,842.013
13,0,0.5376,0.846848,0.841728,0.973824
29,0.0001,0.478208,1.02502,0.774144,0.744448
61,0.0001,0.555008,0.55808,0.560128,0.723968
125,0.0001,0.559104,0.713728,0.764928,0.718848
253,0.0002,0.484352,0.722944,0.811008,0.750592
509,0.0002,0.525312,0.782336,0.789504,0.750592
1021,0.0005,0.548864,0.805888,0.7936,0.723968
2045,0.0009,0.564224,0.886784,0.772096,0.743424
4093,0.0016,0.872448,0.919552,0.785408,0.801792
8189,0.0032,0.76288,0.899072,0.780288,0.749568
16381,0.0063,0.82432,1.06291,0.994304,0.919552
32765,0.0157,1.01683,1.31789,1.1776,1.14381
65533,0.0383,1.50426,1.75104,1.51347,1.55955
131069,0.6562,2.28147,2.57126,2.63987,3.13446
262141,1.1727,4.22707,4.29875,4.99302,4.93261
524285,2.752,7.86534,7.9913,7.94214,8.52685
1048573,4.6055,14.6094,14.8163,14.8091,14.7323
2097149,9.6145,29.0406,28.8952,27.7299,27.5528
4194301,17.8576,56.9293,55.2765,53.1784,53.6003
8388605,38.763,113.566,109.853,106.308,106.037
16777213,72.0093,228.859,216.552,212.069,208.869
33554429,149.601,459.049,440.624,423.855,419.957
67108861,292.841,924.171,879.34,851.435,836.038
13,0.0001,0.750592,1.04755,0.929792,0.902144
29,0.0002,0.49664,0.83968,0.763904,1.10797
61,0.0001,0.494592,0.894976,0.922624,0.789504
125,0.0001,0.516096,1.02298,0.782336,0.75264
253,0.0002,0.62976,0.768,0.755712,0.710656
509,0.0003,0.493568,0.772096,0.749568,0.746496
1021,0.0004,1.20525,0.841728,1.04346,0.760832
2045,0.0008,0.751616,0.886784,0.840704,0.71168
4093,0.0016,0.828416,0.903168,0.786432,0.86016
8189,0.0033,0.615424,0.94208,0.882688,0.850944
